od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
1248,633,2142,0,0,0,0,sov,PM,3.34,0,1,1,0.0,40.3,40.3104,40.3104,11,6.2794,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1249,633,2142,0,0,1,0,sov,PM,8.89,0,1,1,0.0,12.8,12.7964,12.7964,17,7.1086,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1250,633,2146,0,0,0,0,sov,PM,3.77,0,1,1,0.0,42.7,42.6520,42.6520,14,8.6604,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1251,633,2146,0,0,1,0,sov,PM,8.46,0,1,1,0.0,15.1,15.1379,15.1379,20,9.4895,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1252,633,2147,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.6,18.5716,18.5716,23,10.8083,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1253,633,2197,0,0,0,0,sov,PM,6.12,0,1,1,0.0,6.0,5.9581,5.9581,10,2.9335,0.071920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1254,637,1,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.1,13.0934,13.0934,18,11.3537,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1255,637,2,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.5,8.4741,8.4741,14,4.8013,0.325960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1256,637,3,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.1,7.1227,7.1227,12,4.0700,0.108460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1257,637,8,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.4,13.4330,13.4330,18,7.5606,0.195460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1258,637,9,0,0,0,0,sov,PM,6.12,0,1,1,0.0,6.3,6.2653,6.2653,12,3.4979,0.172260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1259,637,10,0,0,0,0,sov,PM,6.12,0,1,1,0.0,5.0,4.9793,4.9793,10,2.6863,0.428620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1260,637,12,0,0,0,0,sov,PM,60.23,0,1,1,0.0,2.3,2.2890,2.2890,5,0.9971,8.952880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1261,637,14,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.1,7.0815,7.0815,12,3.8998,0.207640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1262,637,16,0,0,0,0,sov,PM,4.03,0,1,1,0.0,44.5,44.5140,44.5140,17,9.9729,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1263,637,16,0,0,1,0,sov,PM,8.20,0,1,1,0.0,17.0,16.9999,16.9999,23,10.8021,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1264,637,17,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.5,15.4724,15.4724,21,9.3929,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1265,637,19,0,0,0,0,sov,PM,6.12,0,1,1,0.0,5.8,5.7687,5.7687,12,3.1960,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1266,637,602,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.2,15.1600,15.1600,15,7.0844,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1267,637,615,0,0,0,0,sov,PM,4.30,0,1,1,0.0,47.0,46.9991,46.9991,16,10.4038,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1268,637,615,0,0,1,0,sov,PM,7.94,0,1,1,0.0,19.5,19.4851,19.4851,22,11.2330,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1269,637,617,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.7,18.6846,18.6846,23,10.9747,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1270,637,619,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.7,15.6664,15.6664,20,8.8431,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1271,637,620,0,0,0,0,sov,PM,3.44,0,1,1,0.0,42.2,42.2305,42.2305,14,8.1204,0.087580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1272,637,620,0,0,1,0,sov,PM,8.80,0,1,1,0.0,13.6,13.6393,13.6393,18,7.4182,0.087580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1273,637,621,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.8,10.7538,10.7538,12,5.8191,0.599140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1274,637,622,0,0,0,0,sov,PM,16.85,0,1,1,0.0,7.4,7.3503,7.3503,14,4.0130,2.505020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1275,637,623,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.6,8.5593,8.5593,11,4.6047,0.588120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1276,637,624,0,0,0,0,sov,PM,7.28,0,1,1,0.0,5.2,5.2470,5.2470,7,2.2492,1.081700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1277,637,625,0,0,0,0,sov,PM,6.12,0,1,1,0.0,4.3,4.3490,4.3490,7,2.0056,0.265060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1278,637,626,0,0,0,0,sov,PM,22.72,0,1,1,0.0,3.3,3.3263,3.3263,7,1.3435,3.377340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1279,637,627,0,0,0,0,sov,PM,6.12,0,1,1,0.0,4.5,4.5209,4.5209,8,1.9811,0.273760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1280,637,628,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.6,7.6312,7.6312,12,3.8124,0.243600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1281,637,633,0,0,0,0,sov,PM,80.69,0,1,1,0.0,2.7,2.6975,2.6975,5,0.8992,11.994400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1282,637,640,0,0,0,0,sov,PM,6.12,0,1,1,0.0,6.1,6.0697,6.0697,10,2.8538,0.073660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1283,637,645,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.8,7.7661,7.7661,13,3.9535,0.204740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1284,637,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.8,19.7781,19.7781,22,10.8530,0.071340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1285,637,647,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.9,14.9291,14.9291,19,8.1629,0.175740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1286,637,649,0,0,0,0,sov,PM,6.12,0,1,1,0.0,9.6,9.6018,9.6018,13,5.1942,0.097440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1287,637,650,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.9,7.9036,7.9036,11,3.9797,0.670480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1288,637,651,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.8,8.7798,8.7798,11,4.2717,0.660040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1289,637,652,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.1,13.1003,13.1003,15,6.6111,0.149060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1290,637,653,0,0,0,0,sov,PM,6.12,0,1,1,0.0,11.7,11.6942,11.6942,16,6.4675,0.076560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1291,637,654,0,0,0,0,sov,PM,6.12,0,1,1,0.0,9.0,9.0398,9.0398,14,4.7270,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1292,637,2061,0,0,0,0,sov,PM,6.12,0,1,1,0.0,6.5,6.4589,6.4589,8,3.0976,0.780100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1293,637,2125,0,0,0,0,sov,PM,4.06,0,1,1,0.0,44.7,44.7430,44.7430,15,10.0600,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1294,637,2125,0,0,1,0,sov,PM,8.18,0,1,1,0.0,17.2,17.2289,17.2289,21,10.8891,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1295,637,2136,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.8,16.8361,16.8361,23,9.8347,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1296,637,2137,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.0,20.0337,20.0337,25,11.7959,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1297,637,2142,0,0,0,0,sov,PM,3.66,0,1,1,0.0,42.0,41.9594,41.9594,13,7.3293,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1298,637,2142,0,0,1,0,sov,PM,8.57,0,1,1,0.0,14.4,14.4453,14.4453,19,8.1585,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1299,637,2146,0,0,0,0,sov,PM,4.00,0,1,1,0.0,44.3,44.3009,44.3009,16,9.7103,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1300,637,2146,0,0,1,0,sov,PM,8.23,0,1,1,0.0,16.8,16.7869,16.7869,22,10.5394,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1301,637,2147,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.2,20.2206,20.2206,25,11.8582,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1302,637,2197,0,0,0,0,sov,PM,6.12,0,1,1,0.0,4.7,4.6749,4.6749,8,2.0324,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1303,640,1,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.0,13.0269,13.0269,15,7.9686,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1304,640,2,0,0,0,0,sov,PM,93.28,0,1,1,0.0,6.0,5.9743,5.9743,9,3.1375,13.865480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1305,640,3,0,0,0,0,sov,PM,6.12,0,1,1,0.0,4.6,4.6230,4.6230,7,2.4062,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1306,640,8,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.9,10.9333,10.9333,13,5.8969,0.195460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1307,640,9,0,0,0,0,sov,PM,35.78,0,1,1,0.0,3.8,3.7656,3.7656,7,1.8341,5.319180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1308,640,10,0,0,0,0,sov,PM,63.98,0,1,1,0.0,1.9,1.8686,1.8686,5,0.6973,9.509680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1309,640,12,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.1,7.0871,7.0871,12,3.8528,0.131660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1310,640,14,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.2,10.2112,10.2112,17,5.7361,0.207640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1311,640,16,0,0,0,0,sov,PM,4.07,0,1,1,0.0,44.7,44.7237,44.7237,16,9.9222,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1312,640,16,0,0,1,0,sov,PM,8.16,0,1,1,0.0,17.3,17.2841,17.2841,22,10.3643,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1313,640,17,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.8,15.7566,15.7566,20,8.9551,0.104400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1314,640,19,0,0,0,0,sov,PM,6.12,0,1,1,0.0,3.3,3.2690,3.2690,7,1.5323,0.111360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1315,640,602,0,0,0,0,sov,PM,6.12,0,1,1,0.0,18.3,18.2896,18.2896,20,8.9207,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1316,640,615,0,0,0,0,sov,PM,4.33,0,1,1,0.0,47.2,47.2089,47.2089,15,10.3530,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1317,640,615,0,0,1,0,sov,PM,7.91,0,1,1,0.0,19.8,19.7693,19.7693,21,10.7951,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1318,640,617,0,0,0,0,sov,PM,6.12,0,1,1,0.0,19.0,18.9688,18.9688,22,10.5369,0.102660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1319,640,619,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.0,15.9506,15.9506,19,8.4052,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1320,640,620,0,0,0,0,sov,PM,3.50,0,1,1,0.0,42.4,42.4402,42.4402,13,8.0696,0.168200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1321,640,620,0,0,1,0,sov,PM,8.73,0,1,1,0.0,13.9,13.9235,13.9235,17,6.9804,0.168200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1322,640,621,0,0,0,0,sov,PM,6.12,0,1,1,0.0,11.9,11.9032,11.9032,13,6.3170,0.703540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1323,640,622,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.5,10.4799,10.4799,19,5.8493,0.178640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1324,640,623,0,0,0,0,sov,PM,6.12,0,1,1,0.0,9.7,9.7087,9.7087,12,5.1026,0.697740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1325,640,624,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.4,8.3766,8.3766,12,4.0855,0.203580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1326,640,625,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.5,7.4787,7.4787,12,3.8419,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1327,640,626,0,0,0,0,sov,PM,12.14,0,1,1,0.0,4.9,4.8549,4.8549,8,2.1875,1.804380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1328,640,627,0,0,0,0,sov,PM,22.44,0,1,1,0.0,4.4,4.4325,4.4325,7,1.8178,3.335580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1329,640,628,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.8,10.7609,10.7609,17,5.6487,0.243600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1330,640,633,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.5,7.4955,7.4955,12,3.7548,0.202420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1331,640,637,0,0,0,0,sov,PM,6.12,0,1,1,0.0,6.2,6.1803,6.1803,10,2.8538,0.127020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1332,640,645,0,0,0,0,sov,PM,19.71,0,1,1,0.0,5.3,5.2664,5.2664,8,2.2898,2.930160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1333,640,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.3,17.2784,17.2784,17,9.1892,0.071340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1334,640,647,0,0,0,0,sov,PM,6.12,0,1,1,0.0,12.4,12.4294,12.4294,14,6.4991,0.159500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
